sex,age_days,l,m,s
2,1600,-0.34210,16.89660,0.14258
2,1601,-0.34210,16.90250,0.14261
2,1602,-0.34220,16.90850,0.14264
2,1603,-0.34220,16.91440,0.14266
2,1604,-0.34230,16.92030,0.14269
2,1605,-0.34230,16.92630,0.14271
2,1606,-0.34240,16.93220,0.14274
2,1607,-0.34240,16.93810,0.14277
2,1608,-0.34250,16.94410,0.14279
2,1609,-0.34250,16.95000,0.14282
2,1610,-0.34250,16.95590,0.14284
2,1611,-0.34260,16.96190,0.14287
2,1612,-0.34260,16.96780,0.14290
2,1613,-0.34270,16.97370,0.14292
2,1614,-0.34270,16.97960,0.14295
2,1615,-0.34280,16.98560,0.14297
2,1616,-0.34280,16.99150,0.14300
2,1617,-0.34280,16.99740,0.14303
2,1618,-0.34290,17.00340,0.14305
2,1619,-0.34290,17.00930,0.14308
2,1620,-0.34300,17.01520,0.14310
2,1621,-0.34300,17.02110,0.14313
2,1622,-0.34310,17.02710,0.14315
2,1623,-0.34310,17.03300,0.14318
2,1624,-0.34310,17.03890,0.14321
2,1625,-0.34320,17.04480,0.14323
2,1626,-0.34320,17.05080,0.14326
2,1627,-0.34330,17.05670,0.14328
2,1628,-0.34330,17.06260,0.14331
2,1629,-0.34340,17.06850,0.14334
2,1630,-0.34340,17.07440,0.14336
2,1631,-0.34340,17.08040,0.14339
2,1632,-0.34350,17.08630,0.14341
2,1633,-0.34350,17.09220,0.14344
2,1634,-0.34360,17.09810,0.14346
2,1635,-0.34360,17.10400,0.14349
2,1636,-0.34370,17.11000,0.14352
2,1637,-0.34370,17.11590,0.14354
2,1638,-0.34380,17.12180,0.14357
2,1639,-0.34380,17.12770,0.14359
2,1640,-0.34380,17.13360,0.14362
2,1641,-0.34390,17.13950,0.14364
2,1642,-0.34390,17.14550,0.14367
2,1643,-0.34400,17.15140,0.14369
2,1644,-0.34400,17.15730,0.14372
2,1645,-0.34410,17.16320,0.14375
2,1646,-0.34410,17.16910,0.14377
2,1647,-0.34410,17.17500,0.14380
2,1648,-0.34420,17.18090,0.14382
2,1649,-0.34420,17.18680,0.14385
2,1650,-0.34430,17.19270,0.14387
2,1651,-0.34430,17.19870,0.14390
2,1652,-0.34440,17.20460,0.14392
2,1653,-0.34440,17.21050,0.14395
2,1654,-0.34440,17.21640,0.14398
2,1655,-0.34450,17.22230,0.14400
2,1656,-0.34450,17.22820,0.14403
2,1657,-0.34460,17.23410,0.14405
2,1658,-0.34460,17.24000,0.14408
2,1659,-0.34470,17.24590,0.14410
2,1660,-0.34470,17.25180,0.14413
2,1661,-0.34480,17.25770,0.14415
2,1662,-0.34480,17.26360,0.14418
2,1663,-0.34480,17.26950,0.14420
2,1664,-0.34490,17.27540,0.14423
2,1665,-0.34490,17.28130,0.14426
2,1666,-0.34500,17.28720,0.14428
2,1667,-0.34500,17.29310,0.14431
2,1668,-0.34510,17.29900,0.14433
2,1669,-0.34510,17.30490,0.14436
2,1670,-0.34510,17.31080,0.14438
2,1671,-0.34520,17.31670,0.14441
2,1672,-0.34520,17.32260,0.14443
2,1673,-0.34530,17.32850,0.14446
2,1674,-0.34530,17.33440,0.14448
2,1675,-0.34540,17.34020,0.14451
2,1676,-0.34540,17.34610,0.14453
2,1677,-0.34540,17.35200,0.14456
2,1678,-0.34550,17.35790,0.14458
2,1679,-0.34550,17.36380,0.14461
2,1680,-0.34560,17.36970,0.14463
2,1681,-0.34560,17.37560,0.14466
2,1682,-0.34570,17.38150,0.14468
2,1683,-0.34570,17.38730,0.14471
2,1684,-0.34570,17.39320,0.14473
2,1685,-0.34580,17.39910,0.14476
2,1686,-0.34580,17.40500,0.14479
2,1687,-0.34590,17.41090,0.14481
2,1688,-0.34590,17.41670,0.14484
2,1689,-0.34600,17.42260,0.14486
2,1690,-0.34600,17.42850,0.14489
2,1691,-0.34600,17.43440,0.14491
2,1692,-0.34610,17.44030,0.14494
2,1693,-0.34610,17.44610,0.14496
2,1694,-0.34620,17.45200,0.14499
2,1695,-0.34620,17.45790,0.14501
2,1696,-0.34630,17.46370,0.14504
2,1697,-0.34630,17.46960,0.14506
2,1698,-0.34630,17.47550,0.14509
2,1699,-0.34640,17.48140,0.14511
2,1700,-0.34640,17.48720,0.14514
2,1701,-0.34650,17.49310,0.14516
2,1702,-0.34650,17.49900,0.14519
2,1703,-0.34660,17.50480,0.14521
2,1704,-0.34660,17.51070,0.14524
2,1705,-0.34670,17.51660,0.14526
2,1706,-0.34670,17.52240,0.14529
2,1707,-0.34670,17.52830,0.14531
2,1708,-0.34680,17.53410,0.14534
2,1709,-0.34680,17.54000,0.14536
2,1710,-0.34690,17.54590,0.14539
2,1711,-0.34690,17.55170,0.14541
2,1712,-0.34700,17.55760,0.14544
2,1713,-0.34700,17.56340,0.14546
2,1714,-0.34700,17.56930,0.14549
2,1715,-0.34710,17.57510,0.14551
2,1716,-0.34710,17.58100,0.14553
2,1717,-0.34720,17.58680,0.14556
2,1718,-0.34720,17.59270,0.14558
2,1719,-0.34730,17.59850,0.14561
2,1720,-0.34730,17.60440,0.14563
2,1721,-0.34730,17.61020,0.14566
2,1722,-0.34740,17.61610,0.14568
2,1723,-0.34740,17.62190,0.14571
2,1724,-0.34750,17.62780,0.14573
2,1725,-0.34750,17.63360,0.14576
2,1726,-0.34760,17.63940,0.14578
2,1727,-0.34760,17.64530,0.14581
2,1728,-0.34760,17.65110,0.14583
2,1729,-0.34770,17.65700,0.14586
2,1730,-0.34770,17.66280,0.14588
2,1731,-0.34780,17.66860,0.14591
2,1732,-0.34780,17.67450,0.14593
2,1733,-0.34790,17.68030,0.14596
2,1734,-0.34790,17.68610,0.14598
2,1735,-0.34790,17.69200,0.14600
2,1736,-0.34800,17.69780,0.14603
2,1737,-0.34800,17.70360,0.14605
2,1738,-0.34810,17.70950,0.14608
2,1739,-0.34810,17.71530,0.14610
2,1740,-0.34820,17.72110,0.14613
2,1741,-0.34820,17.72690,0.14615
2,1742,-0.34820,17.73280,0.14618
2,1743,-0.34830,17.73860,0.14620
2,1744,-0.34830,17.74440,0.14623
2,1745,-0.34840,17.75020,0.14625
2,1746,-0.34840,17.75610,0.14628
2,1747,-0.34850,17.76190,0.14630
2,1748,-0.34850,17.76770,0.14632
2,1749,-0.34850,17.77350,0.14635
2,1750,-0.34860,17.77930,0.14637
2,1751,-0.34860,17.78510,0.14640
2,1752,-0.34870,17.79100,0.14642
2,1753,-0.34870,17.79680,0.14645
2,1754,-0.34880,17.80260,0.14647
2,1755,-0.34880,17.80840,0.14650
2,1756,-0.34880,17.81420,0.14652
2,1757,-0.34890,17.82000,0.14654
2,1758,-0.34890,17.82580,0.14657
2,1759,-0.34900,17.83160,0.14659
2,1760,-0.34900,17.83740,0.14662
2,1761,-0.34910,17.84320,0.14664
2,1762,-0.34910,17.84900,0.14667
2,1763,-0.34910,17.85480,0.14669
2,1764,-0.34920,17.86060,0.14672
2,1765,-0.34920,17.86640,0.14674
2,1766,-0.34930,17.87220,0.14676
2,1767,-0.34930,17.87800,0.14679
2,1768,-0.34930,17.88380,0.14681
2,1769,-0.34940,17.88960,0.14684
2,1770,-0.34940,17.89540,0.14686
2,1771,-0.34950,17.90120,0.14689
2,1772,-0.34950,17.90700,0.14691
2,1773,-0.34960,17.91280,0.14693
2,1774,-0.34960,17.91860,0.14696
2,1775,-0.34960,17.92430,0.14698
2,1776,-0.34970,17.93010,0.14701
2,1777,-0.34970,17.93590,0.14703
2,1778,-0.34980,17.94170,0.14706
2,1779,-0.34980,17.94750,0.14708
2,1780,-0.34990,17.95330,0.14710
2,1781,-0.34990,17.95900,0.14713
2,1782,-0.34990,17.96480,0.14715
2,1783,-0.35000,17.97060,0.14718
2,1784,-0.35000,17.97640,0.14720
2,1785,-0.35010,17.98210,0.14722
2,1786,-0.35010,17.98790,0.14725
2,1787,-0.35020,17.99370,0.14727
2,1788,-0.35020,17.99950,0.14730
2,1789,-0.35020,18.00520,0.14732
2,1790,-0.35030,18.01100,0.14735
2,1791,-0.35030,18.01680,0.14737
2,1792,-0.35040,18.02250,0.14739
2,1793,-0.35040,18.02830,0.14742
2,1794,-0.35050,18.03410,0.14744
2,1795,-0.35050,18.03980,0.14747
2,1796,-0.35050,18.04560,0.14749
2,1797,-0.35060,18.05130,0.14751
2,1798,-0.35060,18.05710,0.14754
2,1799,-0.35070,18.06290,0.14756
2,1800,-0.35070,18.06860,0.14759
2,1801,-0.35070,18.07440,0.14761
2,1802,-0.35080,18.08010,0.14763
2,1803,-0.35080,18.08590,0.14766
2,1804,-0.35090,18.09160,0.14768
2,1805,-0.35090,18.09740,0.14771
2,1806,-0.35100,18.10310,0.14773
2,1807,-0.35100,18.10890,0.14775
2,1808,-0.35100,18.11460,0.14778
2,1809,-0.35110,18.12040,0.14780
2,1810,-0.35110,18.12610,0.14783
2,1811,-0.35120,18.13190,0.14785
2,1812,-0.35120,18.13760,0.14787
2,1813,-0.35130,18.14340,0.14790
2,1814,-0.35130,18.14910,0.14792
2,1815,-0.35130,18.15480,0.14794
2,1816,-0.35140,18.16060,0.14797
2,1817,-0.35140,18.16630,0.14799
2,1818,-0.35150,18.17200,0.14802
2,1819,-0.35150,18.17780,0.14804
2,1820,-0.35150,18.18350,0.14806
2,1821,-0.35160,18.18920,0.14809
2,1822,-0.35160,18.19500,0.14811
2,1823,-0.35170,18.20070,0.14814
2,1824,-0.35170,18.20640,0.14816
2,1825,-0.35180,18.21220,0.14818
2,1826,-0.35180,18.21790,0.14821
2,1827,-0.35180,18.22360,0.14823
2,1828,-0.35190,18.22930,0.14825
2,1829,-0.35190,18.23500,0.14828
2,1830,-0.35200,18.24080,0.14830
2,1831,-0.35200,18.24650,0.14833
2,1832,-0.35200,18.25220,0.14835
2,1833,-0.35210,18.25790,0.14837
2,1834,-0.35210,18.26360,0.14840
2,1835,-0.35220,18.26930,0.14842
2,1836,-0.35220,18.27510,0.14844
2,1837,-0.35230,18.28080,0.14847
2,1838,-0.35230,18.28650,0.14849
2,1839,-0.35230,18.29220,0.14852
2,1840,-0.35240,18.29790,0.14854
2,1841,-0.35240,18.30360,0.14856
2,1842,-0.35250,18.30930,0.14859
2,1843,-0.35250,18.31500,0.14861
2,1844,-0.35260,18.32070,0.14863
2,1845,-0.35260,18.32640,0.14866
2,1846,-0.35260,18.33210,0.14868
2,1847,-0.35270,18.33780,0.14871
2,1848,-0.35270,18.34350,0.14873
2,1849,-0.35280,18.34920,0.14875
2,1850,-0.35280,18.35490,0.14878
2,1851,-0.35280,18.36060,0.14880
2,1852,-0.35290,18.36630,0.14882
2,1853,-0.35290,18.37200,0.14885
2,1854,-0.35300,18.37770,0.14887
2,1855,-0.35300,18.38340,0.14889
2,1856,-0.35310,18.38900,0.14892
